sale_id,catalogue,category,elevation,segment,grade,tier,price_mid_lkr,region,text_crop_change,text_keywords,temperature_2m_mean_mean,precipitation_sum_total_lag1,sunshine_duration_total_lag1,temperature_2m_mean_mean_lag1,precipitation_sum_total_lag2,sunshine_duration_total_lag2,temperature_2m_mean_mean_lag2,precipitation_sum_total_lag3,sunshine_duration_total_lag3,temperature_2m_mean_mean_lag3,sale_number,sale_year,sale_date_raw,avg_weather_severity,fx_usd
SALE_2024_44,high_grown,brighter_udapussellawa,high_grown,brighter_udapussellawa,op,unknown,1020.0,uva_udapussellawa,unknown,showers|rain,20.39,63.5,187952.83,20.91,29.7,223981.57,21.23,140.3,70413.52,20.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,off_grade,brokens_good,low,unknown,unknown,unknown,950.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,off_grade,brokens_good,high,unknown,unknown,unknown,830.0,nuwara_eliya,maintained,showers|rain,15.94,33.4,186234.13,16.47,10.8,232593.63,16.0,72.3,68969.43,15.89,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,off_grade,brokens_good,medium,unknown,unknown,unknown,850.0,uva_udapussellawa,unknown,showers|rain,20.39,63.5,187952.83,20.91,29.7,223981.57,21.23,140.3,70413.52,20.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,off_grade,brokens_other,low,unknown,unknown,unknown,590.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,off_grade,brokens_other,high,unknown,unknown,unknown,630.0,nuwara_eliya,maintained,showers|rain,15.94,33.4,186234.13,16.47,10.8,232593.63,16.0,72.3,68969.43,15.89,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,off_grade,brokens_other,medium,unknown,unknown,unknown,630.0,uva_udapussellawa,unknown,showers|rain,20.39,63.5,187952.83,20.91,29.7,223981.57,21.23,140.3,70413.52,20.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,off_grade,fannings_ctc_better,low,unknown,unknown,unknown,1050.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,off_grade,fannings_ctc_better,high,unknown,unknown,unknown,950.0,nuwara_eliya,maintained,showers|rain,15.94,33.4,186234.13,16.47,10.8,232593.63,16.0,72.3,68969.43,15.89,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,off_grade,fannings_ctc_better,medium,unknown,unknown,unknown,780.0,uva_udapussellawa,unknown,showers|rain,20.39,63.5,187952.83,20.91,29.7,223981.57,21.23,140.3,70413.52,20.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,off_grade,fannings_ctc_other,low,unknown,unknown,unknown,650.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,off_grade,fannings_ctc_other,high,unknown,unknown,unknown,700.0,nuwara_eliya,maintained,showers|rain,15.94,33.4,186234.13,16.47,10.8,232593.63,16.0,72.3,68969.43,15.89,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,off_grade,fannings_ctc_other,medium,unknown,unknown,unknown,615.0,uva_udapussellawa,unknown,showers|rain,20.39,63.5,187952.83,20.91,29.7,223981.57,21.23,140.3,70413.52,20.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,off_grade,fannings_orthodox_better,low,unknown,unknown,unknown,850.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,off_grade,fannings_orthodox_better,high,unknown,unknown,unknown,980.0,nuwara_eliya,maintained,showers|rain,15.94,33.4,186234.13,16.47,10.8,232593.63,16.0,72.3,68969.43,15.89,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,off_grade,fannings_orthodox_better,medium,unknown,unknown,unknown,870.0,uva_udapussellawa,unknown,showers|rain,20.39,63.5,187952.83,20.91,29.7,223981.57,21.23,140.3,70413.52,20.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,off_grade,fannings_orthodox_other,low,unknown,unknown,unknown,635.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,off_grade,fannings_orthodox_other,high,unknown,unknown,unknown,660.0,nuwara_eliya,maintained,showers|rain,15.94,33.4,186234.13,16.47,10.8,232593.63,16.0,72.3,68969.43,15.89,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,off_grade,fannings_orthodox_other,medium,unknown,unknown,unknown,645.0,uva_udapussellawa,unknown,showers|rain,20.39,63.5,187952.83,20.91,29.7,223981.57,21.23,140.3,70413.52,20.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,fbop,low_grown,unknown,fbop,select_best,2300.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,fbop,low_grown,unknown,fbop,best,1525.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,fbop,low_grown,unknown,fbop,below_best,1225.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,fbop,low_grown,unknown,fbop,others,925.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,fbop1,low_grown,unknown,fbop1,select_best,1725.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,fbop1,low_grown,unknown,fbop1,best,1525.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,fbop1,low_grown,unknown,fbop1,below_best,1225.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,fbop1,low_grown,unknown,fbop1,others,925.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,fbopf,low_grown,unknown,fbopf,select_best,1725.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,fbopf,low_grown,unknown,fbopf,best,1450.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,fbopf,low_grown,unknown,fbopf,below_best,1250.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,fbopf,low_grown,unknown,fbopf,others,950.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,fbopf1,low_grown,unknown,fbopf1,select_best,1775.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,fbopf1,low_grown,unknown,fbopf1,best,1475.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,fbopf1,low_grown,unknown,fbopf1,below_best,1250.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,fbopf1,low_grown,unknown,fbopf1,others,925.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,fbopf_tippy,low_grown,unknown,fbopf_tippy,select_best,4400.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,fbopf_tippy,low_grown,unknown,fbopf_tippy,best,3250.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,fbopf_tippy,low_grown,unknown,fbopf_tippy,below_best,2250.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,fbopf_tippy,low_grown,unknown,fbopf_tippy,others,1000.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,op,low_grown,unknown,op,select_best,1625.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,op,low_grown,unknown,op,best,1440.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,op,low_grown,unknown,op,below_best,1260.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,op,low_grown,unknown,op,others,980.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,op1,low_grown,unknown,op1,select_best,3125.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,op1,low_grown,unknown,op1,best,2600.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,op1,low_grown,unknown,op1,below_best,1680.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,op1,low_grown,unknown,op1,others,1095.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,opa,low_grown,unknown,opa,select_best,1655.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,opa,low_grown,unknown,opa,best,1320.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,opa,low_grown,unknown,opa,below_best,1120.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,opa,low_grown,unknown,opa,others,920.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,high_grown,other_udapussellawa,high_grown,other_udapussellawa,bop,unknown,1030.0,uva_udapussellawa,unknown,showers|rain,20.39,63.5,187952.83,20.91,29.7,223981.57,21.23,140.3,70413.52,20.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,high_grown,other_udapussellawa,high_grown,other_udapussellawa,bopf,unknown,1090.0,uva_udapussellawa,unknown,showers|rain,20.39,63.5,187952.83,20.91,29.7,223981.57,21.23,140.3,70413.52,20.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,high_grown,other_udapussellawa,high_grown,other_udapussellawa,pekoe_fbop,unknown,930.0,uva_udapussellawa,unknown,showers|rain,20.39,63.5,187952.83,20.91,29.7,223981.57,21.23,140.3,70413.52,20.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,high_grown,other_udapussellawa,high_grown,other_udapussellawa,op,unknown,805.0,uva_udapussellawa,unknown,showers|rain,20.39,63.5,187952.83,20.91,29.7,223981.57,21.23,140.3,70413.52,20.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,high_grown,other_uva,high_grown,other_uva,bop,unknown,1210.0,uva_udapussellawa,unknown,showers|rain,20.39,63.5,187952.83,20.91,29.7,223981.57,21.23,140.3,70413.52,20.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,high_grown,other_uva,high_grown,other_uva,bopf,unknown,1160.0,uva_udapussellawa,unknown,showers|rain,20.39,63.5,187952.83,20.91,29.7,223981.57,21.23,140.3,70413.52,20.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,high_grown,other_uva,high_grown,other_uva,pekoe_fbop,unknown,960.0,uva_udapussellawa,unknown,showers|rain,20.39,63.5,187952.83,20.91,29.7,223981.57,21.23,140.3,70413.52,20.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,high_grown,other_uva,high_grown,other_uva,op,unknown,840.0,uva_udapussellawa,unknown,showers|rain,20.39,63.5,187952.83,20.91,29.7,223981.57,21.23,140.3,70413.52,20.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,pek1,low_grown,unknown,pek1,select_best,2025.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,pek1,low_grown,unknown,pek1,best,1510.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,pek1,low_grown,unknown,pek1,below_best,1340.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,pek1,low_grown,unknown,pek1,others,1055.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,pekoe,low_grown,unknown,pekoe,select_best,1835.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,pekoe,low_grown,unknown,pekoe,best,1330.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,pekoe,low_grown,unknown,pekoe,below_best,1190.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,low_grown,pekoe,low_grown,unknown,pekoe,others,960.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,high_grown,plainer_western,high_grown,plainer_western,bop,unknown,1040.0,western_high,maintained,showers|rain,20.04,50.6,239239.7,25.0,53.6,233157.27,25.0,53.4,231594.75,25.03,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,high_grown,plainer_western,high_grown,plainer_western,bopf,unknown,1070.0,western_high,maintained,showers|rain,20.04,50.6,239239.7,25.0,53.6,233157.27,25.0,53.4,231594.75,25.03,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,high_grown,plainer_western,high_grown,plainer_western,pekoe_fbop,unknown,900.0,western_high,maintained,showers|rain,20.04,50.6,239239.7,25.0,53.6,233157.27,25.0,53.4,231594.75,25.03,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,high_grown,plainer_western,high_grown,plainer_western,op,unknown,855.0,western_high,maintained,showers|rain,20.04,50.6,239239.7,25.0,53.6,233157.27,25.0,53.4,231594.75,25.03,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,dust,primary_ctc_better,low,unknown,unknown,unknown,1300.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,dust,primary_ctc_better,high,unknown,unknown,unknown,1180.0,nuwara_eliya,maintained,showers|rain,15.94,33.4,186234.13,16.47,10.8,232593.63,16.0,72.3,68969.43,15.89,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,dust,primary_ctc_better,medium,unknown,unknown,unknown,1160.0,uva_udapussellawa,unknown,showers|rain,20.39,63.5,187952.83,20.91,29.7,223981.57,21.23,140.3,70413.52,20.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,dust,primary_ctc_other,low,unknown,unknown,unknown,995.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,dust,primary_ctc_other,high,unknown,unknown,unknown,970.0,nuwara_eliya,maintained,showers|rain,15.94,33.4,186234.13,16.47,10.8,232593.63,16.0,72.3,68969.43,15.89,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,dust,primary_ctc_other,medium,unknown,unknown,unknown,1030.0,uva_udapussellawa,unknown,showers|rain,20.39,63.5,187952.83,20.91,29.7,223981.57,21.23,140.3,70413.52,20.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,dust,primary_orth_below_best,low,unknown,unknown,unknown,860.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,dust,primary_orth_below_best,high,unknown,unknown,unknown,1150.0,nuwara_eliya,maintained,showers|rain,15.94,33.4,186234.13,16.47,10.8,232593.63,16.0,72.3,68969.43,15.89,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,dust,primary_orth_below_best,medium,unknown,unknown,unknown,935.0,uva_udapussellawa,unknown,showers|rain,20.39,63.5,187952.83,20.91,29.7,223981.57,21.23,140.3,70413.52,20.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,dust,primary_orth_better,low,unknown,unknown,unknown,1040.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,dust,primary_orth_better,high,unknown,unknown,unknown,1495.0,nuwara_eliya,maintained,showers|rain,15.94,33.4,186234.13,16.47,10.8,232593.63,16.0,72.3,68969.43,15.89,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,dust,primary_orth_better,medium,unknown,unknown,unknown,1130.0,uva_udapussellawa,unknown,showers|rain,20.39,63.5,187952.83,20.91,29.7,223981.57,21.23,140.3,70413.52,20.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,dust,primary_orth_other,low,unknown,unknown,unknown,650.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,dust,primary_orth_other,high,unknown,unknown,unknown,970.0,nuwara_eliya,maintained,showers|rain,15.94,33.4,186234.13,16.47,10.8,232593.63,16.0,72.3,68969.43,15.89,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,dust,primary_orth_other,medium,unknown,unknown,unknown,745.0,uva_udapussellawa,unknown,showers|rain,20.39,63.5,187952.83,20.91,29.7,223981.57,21.23,140.3,70413.52,20.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,dust,secondary_better,low,unknown,unknown,unknown,1170.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,dust,secondary_better,high,unknown,unknown,unknown,1080.0,nuwara_eliya,maintained,showers|rain,15.94,33.4,186234.13,16.47,10.8,232593.63,16.0,72.3,68969.43,15.89,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,dust,secondary_better,medium,unknown,unknown,unknown,880.0,uva_udapussellawa,unknown,showers|rain,20.39,63.5,187952.83,20.91,29.7,223981.57,21.23,140.3,70413.52,20.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,dust,secondary_other,low,unknown,unknown,unknown,820.0,low_grown,unknown,showers|rain,25.36,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,dust,secondary_other,high,unknown,unknown,unknown,795.0,nuwara_eliya,maintained,showers|rain,15.94,33.4,186234.13,16.47,10.8,232593.63,16.0,72.3,68969.43,15.89,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_44,dust,secondary_other,medium,unknown,unknown,unknown,740.0,uva_udapussellawa,unknown,showers|rain,20.39,63.5,187952.83,20.91,29.7,223981.57,21.23,140.3,70413.52,20.69,44,2024.0,05TH/06TH November 2024,3.67,360.88
SALE_2024_45,high_grown,below_best_western,high_grown,below_best_western,bop,unknown,1160.0,western_high,maintained,bright|showers,20.07,50.6,239239.7,25.0,53.6,233157.27,25.0,53.4,231594.75,25.03,45,2024.0,11TH/12TH November 2024,3.67,360.96
SALE_2024_45,high_grown,below_best_western,high_grown,below_best_western,bopf,unknown,1150.0,western_high,maintained,bright|showers,20.07,50.6,239239.7,25.0,53.6,233157.27,25.0,53.4,231594.75,25.03,45,2024.0,11TH/12TH November 2024,3.67,360.96
SALE_2024_45,high_grown,below_best_western,high_grown,below_best_western,pekoe_fbop,unknown,1180.0,western_high,maintained,bright|showers,20.07,50.6,239239.7,25.0,53.6,233157.27,25.0,53.4,231594.75,25.03,45,2024.0,11TH/12TH November 2024,3.67,360.96
SALE_2024_45,high_grown,below_best_western,high_grown,below_best_western,op,unknown,1020.0,western_high,maintained,bright|showers,20.07,50.6,239239.7,25.0,53.6,233157.27,25.0,53.4,231594.75,25.03,45,2024.0,11TH/12TH November 2024,3.67,360.96
SALE_2024_45,high_grown,best_uva,high_grown,best_uva,bop,unknown,1210.0,uva_udapussellawa,unknown,showers|rain,20.41,132.3,183363.49,20.53,66.0,172484.01,20.84,29.9,212095.62,21.29,45,2024.0,11TH/12TH November 2024,3.67,360.96
SALE_2024_45,high_grown,best_uva,high_grown,best_uva,bopf,unknown,1140.0,uva_udapussellawa,unknown,showers|rain,20.41,132.3,183363.49,20.53,66.0,172484.01,20.84,29.9,212095.62,21.29,45,2024.0,11TH/12TH November 2024,3.67,360.96
SALE_2024_45,high_grown,best_uva,high_grown,best_uva,pekoe_fbop,unknown,1345.0,uva_udapussellawa,unknown,showers|rain,20.41,132.3,183363.49,20.53,66.0,172484.01,20.84,29.9,212095.62,21.29,45,2024.0,11TH/12TH November 2024,3.67,360.96
SALE_2024_45,high_grown,best_uva,high_grown,best_uva,op,unknown,1120.0,uva_udapussellawa,unknown,showers|rain,20.41,132.3,183363.49,20.53,66.0,172484.01,20.84,29.9,212095.62,21.29,45,2024.0,11TH/12TH November 2024,3.67,360.96
SALE_2024_45,high_grown,best_western,high_grown,best_western,bop,unknown,1380.0,western_high,maintained,bright|showers,20.07,50.6,239239.7,25.0,53.6,233157.27,25.0,53.4,231594.75,25.03,45,2024.0,11TH/12TH November 2024,3.67,360.96
SALE_2024_45,high_grown,best_western,high_grown,best_western,bopf,unknown,1340.0,western_high,maintained,bright|showers,20.07,50.6,239239.7,25.0,53.6,233157.27,25.0,53.4,231594.75,25.03,45,2024.0,11TH/12TH November 2024,3.67,360.96
SALE_2024_45,high_grown,best_western,high_grown,best_western,pekoe_fbop,unknown,1425.0,western_high,maintained,bright|showers,20.07,50.6,239239.7,25.0,53.6,233157.27,25.0,53.4,231594.75,25.03,45,2024.0,11TH/12TH November 2024,3.67,360.96
SALE_2024_45,high_grown,best_western,high_grown,best_western,op,unknown,1120.0,western_high,maintained,bright|showers,20.07,50.6,239239.7,25.0,53.6,233157.27,25.0,53.4,231594.75,25.03,45,2024.0,11TH/12TH November 2024,3.67,360.96
SALE_2024_45,low_grown,bop,low_grown,unknown,bop,select_best,2050.0,low_grown,unknown,showers|rain,25.04,65.4,227729.29,25.46,69.4,176640.67,25.3,77.6,220012.96,25.44,45,2024.0,11TH/12TH November 2024,3.67,360.96
SALE_2024_45,low_grown,bop,low_grown,unknown,bop,best,1550.0,low_grown,unknown,showers|rain,25.04,65.4,227729.29,25.46,69.4,176640.67,25.3,77.6,220012.96,25.44,45,2024.0,11TH/12TH November 2024,3.67,360.96
SALE_2024_45,low_grown,bop,low_grown,unknown,bop,below_best,1225.0,low_grown,unknown,showers|rain,25.04,65.4,227729.29,25.46,69.4,176640.67,25.3,77.6,220012.96,25.44,45,2024.0,11TH/12TH November 2024,3.67,360.96
SALE_2024_45,low_grown,bop,low_grown,unknown,bop,others,925.0,low_grown,unknown,showers|rain,25.04,65.4,227729.29,25.46,69.4,176640.67,25.3,77.6,220012.96,25.44,45,2024.0,11TH/12TH November 2024,3.67,360.96
